ID,Customer Age (in months),CHI Score Month 0,CHI Score 0-1,Support Cases Month 0,Support Cases 0-1,SP Month 0,SP 0-1,Logins 0-1,Blog Articles 0-1,Views 0-1, Days Since Last Login 0-1,"Churn (1 = Yes, 0 = No)",
857.00,14.00,185.00,31.00,3.00,3.00,3.00,3.00,44.00,1.00,-200.00,0.00,0.00,
858.00,15.00,126.00,32.00,0.00,-1.00,0.00,-3.00,21.00,0.00,-135.00,0.00,0.00,
859.00,15.00,86.00,8.00,0.00,0.00,0.00,0.00,1.00,0.00,-606.00,3.00,0.00,
860.00,15.00,119.00,-49.00,0.00,0.00,0.00,0.00,-3.00,-2.00,-399.00,3.00,0.00,
861.00,15.00,96.00,30.00,2.00,0.00,3.00,0.00,9.00,0.00,14.00,2.00,0.00,
862.00,12.00,6.00,-11.00,1.00,0.00,2.00,-1.00,-2.00,0.00,0.00,9.00,1.00,
863.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.00,0.00,0.00,-69.00,0.00,
864.00,9.00,135.00,10.00,6.00,6.00,2.60,2.60,176.00,0.00,-18.00,4.00,0.00,
865.00,13.00,120.00,10.00,0.00,-1.00,0.00,-3.00,42.00,0.00,8.00,-2.00,0.00,
866.00,15.00,95.00,-51.00,1.00,1.00,3.00,3.00,-22.00,-5.00,-476.00,-1.00,0.00,
867.00,11.00,25.00,15.00,0.00,0.00,0.00,0.00,2.00,0.00,-27.00,-10.00,1.00,
868.00,15.00,43.00,-59.00,0.00,-1.00,0.00,-3.00,-1.00,-1.00,-71.00,24.00,0.00,
869.00,15.00,25.00,-52.00,0.00,0.00,0.00,0.00,10.00,-2.00,5.00,-8.00,0.00,
870.00,14.00,101.00,-10.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,-16.00,0.00,
871.00,15.00,0.00,-13.00,0.00,0.00,0.00,0.00,-4.00,0.00,0.00,-152.00,0.00,
872.00,15.00,24.00,-35.00,0.00,0.00,0.00,0.00,-19.00,0.00,27.00,-24.00,0.00,
873.00,15.00,167.00,-2.00,4.00,4.00,3.00,3.00,170.00,3.00,-58.00,0.00,0.00,
874.00,15.00,137.00,48.00,0.00,0.00,0.00,0.00,74.00,3.00,21.00,0.00,0.00,
875.00,14.00,189.00,35.00,0.00,0.00,0.00,0.00,7.00,2.00,-2.00,11.00,1.00,
876.00,14.00,128.00,-24.00,3.00,3.00,3.00,3.00,16.00,-3.00,-22.00,1.00,0.00,
877.00,15.00,128.00,7.00,0.00,0.00,0.00,0.00,37.00,-2.00,454.00,3.00,0.00,
878.00,14.00,64.00,5.00,0.00,0.00,0.00,0.00,12.00,0.00,-272.00,-12.00,0.00,
879.00,15.00,153.00,33.00,0.00,0.00,0.00,0.00,-3.00,1.00,-33.00,0.00,0.00,
880.00,15.00,159.00,-8.00,13.00,10.00,3.00,0.00,-8.00,-1.00,-344.00,0.00,0.00,
881.00,15.00,143.00,-22.00,0.00,0.00,0.00,0.00,-21.00,0.00,265.00,-3.00,0.00,
882.00,15.00,1.00,-31.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,-6.00,0.00,
883.00,13.00,28.00,-10.00,0.00,0.00,0.00,0.00,-1.00,0.00,0.00,-16.00,0.00,
884.00,15.00,194.00,-1.00,0.00,-1.00,0.00,-3.00,27.00,-6.00,-13961.00,0.00,0.00,
885.00,15.00,143.00,-1.00,1.00,1.00,3.00,3.00,7.00,-1.00,-161.00,-1.00,0.00,
886.00,14.00,181.00,27.00,3.00,3.00,3.00,3.00,1.00,-2.00,144.00,-1.00,1.00,
887.00,13.00,150.00,4.00,1.00,1.00,3.00,3.00,9.00,0.00,-41.00,5.00,0.00,
888.00,15.00,153.00,-11.00,0.00,-1.00,0.00,-3.00,-12.00,-1.00,-25.00,0.00,0.00,
889.00,14.00,92.00,-26.00,0.00,0.00,0.00,0.00,-9.00,0.00,-99.00,2.00,0.00,
890.00,13.00,19.00,-4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,0.00,
891.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-8.00,31.00,1.00,
892.00,13.00,131.00,10.00,0.00,0.00,0.00,0.00,51.00,1.00,-127.00,0.00,0.00,
893.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
894.00,15.00,182.00,35.00,0.00,0.00,0.00,0.00,5.00,1.00,-167.00,0.00,0.00,
895.00,15.00,81.00,-6.00,1.00,-1.00,3.00,0.00,7.00,0.00,2.00,0.00,0.00,
896.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.00,31.00,1.00,
897.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
898.00,15.00,144.00,-9.00,0.00,0.00,0.00,0.00,21.00,0.00,-31.00,0.00,0.00,
899.00,13.00,63.00,-44.00,0.00,0.00,0.00,0.00,1.00,-1.00,-19.00,-8.00,0.00,
900.00,15.00,72.00,5.00,0.00,0.00,0.00,0.00,-2.00,0.00,-151.00,-92.00,0.00,
901.00,15.00,31.00,-20.00,1.00,1.00,3.00,3.00,4.00,0.00,12.00,-48.00,0.00,
902.00,11.00,217.00,8.00,1.00,0.00,3.00,0.00,68.00,0.00,-97.00,0.00,0.00,
903.00,15.00,60.00,14.00,0.00,-1.00,0.00,-3.00,-3.00,0.00,12.00,4.00,0.00,
904.00,14.00,0.00,-29.00,0.00,0.00,0.00,0.00,-1.00,0.00,0.00,20.00,1.00,
905.00,15.00,93.00,-37.00,0.00,-2.00,0.00,-3.00,-8.00,-1.00,-343.00,-4.00,0.00,
906.00,14.00,72.00,-1.00,0.00,-2.00,0.00,-3.00,-12.00,0.00,-179.00,-6.00,0.00,
907.00,13.00,203.00,29.00,0.00,-1.00,0.00,-3.00,21.00,1.00,29.00,-1.00,0.00,
908.00,15.00,54.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,23.00,31.00,0.00,
909.00,15.00,98.00,-65.00,0.00,-7.00,0.00,-2.86,-34.00,-1.00,-111.00,0.00,0.00,
910.00,15.00,236.00,-4.00,0.00,0.00,0.00,0.00,5.00,-5.00,209.00,0.00,0.00,
911.00,14.00,17.00,-40.00,0.00,0.00,0.00,0.00,1.00,0.00,17.00,19.00,0.00,
912.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
913.00,14.00,85.00,39.00,0.00,0.00,0.00,0.00,78.00,0.00,-38.00,31.00,0.00,
914.00,14.00,117.00,22.00,3.00,2.00,3.00,0.00,27.00,0.00,-316.00,16.00,0.00,
915.00,13.00,160.00,1.00,0.00,0.00,0.00,0.00,3.00,2.00,-99.00,4.00,0.00,
916.00,11.00,54.00,-4.00,0.00,0.00,0.00,0.00,-1.00,0.00,13.00,-12.00,0.00,
917.00,15.00,79.00,8.00,0.00,0.00,0.00,0.00,2.00,0.00,-9.00,3.00,0.00,
918.00,13.00,102.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,-7.00,31.00,1.00,
919.00,14.00,77.00,9.00,0.00,-1.00,0.00,-3.00,34.00,0.00,-72.00,0.00,0.00,
920.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
921.00,15.00,129.00,-8.00,0.00,-1.00,0.00,-3.00,-7.00,-3.00,69.00,-5.00,0.00,
922.00,14.00,206.00,-17.00,0.00,-1.00,0.00,-2.00,10.00,-2.00,690.00,-1.00,0.00,
923.00,14.00,148.00,-42.00,0.00,-1.00,0.00,-3.00,74.00,-5.00,415.00,-2.00,0.00,
924.00,11.00,226.00,17.00,3.00,-3.00,3.00,0.00,89.00,2.00,927.00,0.00,0.00,
925.00,14.00,43.00,-5.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,6.00,0.00,
926.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-8.00,31.00,0.00,
927.00,14.00,79.00,6.00,0.00,0.00,0.00,0.00,-9.00,0.00,-78.00,-92.00,0.00,
928.00,14.00,80.00,34.00,0.00,0.00,0.00,0.00,6.00,0.00,-19.00,31.00,0.00,
929.00,11.00,123.00,35.00,0.00,0.00,0.00,0.00,7.00,1.00,-20607.00,-8.00,0.00,
930.00,12.00,9.00,-2.00,0.00,0.00,0.00,0.00,0.00,0.00,155.00,31.00,1.00,
931.00,15.00,241.00,12.00,2.00,-1.00,3.00,0.33,68.00,2.00,7.00,0.00,0.00,
932.00,11.00,114.00,-11.00,0.00,0.00,0.00,0.00,-15.00,-1.00,21.00,5.00,0.00,
933.00,15.00,96.00,-16.00,0.00,-2.00,0.00,-3.00,-27.00,-3.00,8.00,1.00,1.00,
934.00,14.00,60.00,-77.00,1.00,-1.00,3.00,0.00,-23.00,-2.00,43.00,0.00,0.00,
935.00,12.00,105.00,-17.00,0.00,0.00,0.00,0.00,-14.00,-5.00,0.00,-81.00,0.00,
936.00,10.00,89.00,-7.00,0.00,0.00,0.00,0.00,12.00,0.00,-4.00,2.00,0.00,
937.00,15.00,179.00,-14.00,0.00,0.00,0.00,0.00,9.00,2.00,393.00,-4.00,0.00,
938.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,1.00,
939.00,8.00,160.00,39.00,9.00,9.00,2.88,2.88,67.00,0.00,-2.00,-6.00,0.00,
940.00,13.00,76.00,-38.00,0.00,-1.00,0.00,-3.00,-11.00,-2.00,-5.00,5.00,0.00,
941.00,12.00,196.00,12.00,1.00,1.00,2.00,2.00,30.00,-3.00,71.00,3.00,0.00,
942.00,15.00,78.00,2.00,0.00,-2.00,0.00,-3.00,23.00,0.00,-157.00,1.00,0.00,
943.00,6.00,162.00,20.00,5.00,0.00,2.40,-0.60,6.00,0.00,297.00,-3.00,0.00,
944.00,14.00,151.00,13.00,3.00,1.00,3.00,0.00,8.00,0.00,-90.00,-2.00,0.00,
945.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,31.00,1.00,
946.00,15.00,119.00,-1.00,2.00,2.00,2.00,2.00,13.00,0.00,-149.00,-1.00,0.00,
947.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,31.00,1.00,
948.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.00,31.00,1.00,
949.00,15.00,40.00,11.00,1.00,1.00,3.00,3.00,5.00,0.00,-352.00,0.00,0.00,
950.00,12.00,68.00,29.00,0.00,0.00,0.00,0.00,11.00,1.00,-8.00,5.00,0.00,
951.00,15.00,25.00,25.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,31.00,0.00,
952.00,13.00,113.00,44.00,0.00,0.00,0.00,0.00,66.00,0.00,-445.00,6.00,0.00,
953.00,12.00,50.00,47.00,0.00,0.00,0.00,0.00,16.00,1.00,67.00,7.00,0.00,
954.00,14.00,148.00,-2.00,2.00,0.00,3.00,0.00,77.00,2.00,67.00,-1.00,0.00,
955.00,14.00,55.00,-38.00,0.00,-1.00,0.00,-3.00,-17.00,0.00,-56.00,6.00,0.00,
956.00,14.00,67.00,-1.00,0.00,0.00,0.00,0.00,25.00,0.00,-14.00,-3.00,0.00,
957.00,14.00,123.00,-1.00,0.00,0.00,0.00,0.00,3.00,0.00,118.00,3.00,0.00,
958.00,14.00,32.00,-48.00,0.00,0.00,0.00,0.00,15.00,-2.00,-6.00,10.00,0.00,
959.00,14.00,53.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,85.00,14.00,0.00,
960.00,13.00,27.00,27.00,0.00,0.00,0.00,0.00,10.00,0.00,2.00,31.00,1.00,
961.00,14.00,167.00,-8.00,1.00,1.00,3.00,3.00,35.00,-3.00,-275.00,-1.00,0.00,
962.00,14.00,40.00,-50.00,0.00,-1.00,0.00,-2.00,-36.00,-1.00,27.00,0.00,0.00,
963.00,14.00,198.00,-16.00,0.00,0.00,0.00,0.00,40.00,0.00,481.00,-1.00,0.00,
964.00,15.00,85.00,-17.00,0.00,0.00,0.00,0.00,9.00,0.00,-233.00,-2.00,0.00,
965.00,15.00,15.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,160.00,31.00,0.00,
966.00,14.00,71.00,16.00,0.00,0.00,0.00,0.00,-3.00,0.00,-841.00,0.00,0.00,
967.00,4.00,107.00,56.00,2.00,-3.00,3.00,0.00,62.00,-1.00,0.00,0.00,0.00,
968.00,15.00,182.00,29.00,0.00,0.00,0.00,0.00,49.00,0.00,154.00,-1.00,0.00,
969.00,15.00,84.00,-36.00,0.00,0.00,0.00,0.00,2.00,-1.00,566.00,-6.00,0.00,
970.00,15.00,15.00,10.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,-11.00,0.00,
971.00,12.00,138.00,-29.00,0.00,-1.00,0.00,-3.00,2.00,0.00,-35.00,-1.00,0.00,
972.00,15.00,141.00,-18.00,0.00,0.00,0.00,0.00,-7.00,-2.00,-68.00,4.00,0.00,
973.00,14.00,109.00,-43.00,0.00,-1.00,0.00,-4.00,3.00,-6.00,675.00,4.00,0.00,
974.00,14.00,183.00,5.00,0.00,-1.00,0.00,-3.00,-12.00,-13.00,107.00,0.00,0.00,
975.00,12.00,85.00,-1.00,0.00,0.00,0.00,0.00,79.00,0.00,294.00,2.00,0.00,
976.00,14.00,102.00,-32.00,0.00,0.00,0.00,0.00,-16.00,-1.00,-65.00,0.00,0.00,
977.00,12.00,150.00,-36.00,0.00,-2.00,0.00,-3.00,8.00,2.00,-168.00,-2.00,1.00,
978.00,12.00,161.00,53.00,0.00,0.00,0.00,0.00,5.00,2.00,1435.00,2.00,1.00,
979.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.00,31.00,1.00,
980.00,14.00,94.00,-3.00,0.00,0.00,0.00,0.00,6.00,0.00,-63.00,0.00,0.00,
981.00,14.00,98.00,21.00,0.00,0.00,0.00,0.00,31.00,0.00,60.00,3.00,0.00,
982.00,14.00,168.00,0.00,0.00,-1.00,0.00,-3.00,136.00,6.00,33.00,0.00,0.00,
983.00,14.00,58.00,-11.00,0.00,0.00,0.00,0.00,-9.00,0.00,165.00,-5.00,0.00,
984.00,14.00,83.00,-1.00,0.00,0.00,0.00,0.00,-12.00,1.00,136.00,-1.00,0.00,
985.00,14.00,105.00,-17.00,0.00,0.00,0.00,0.00,0.00,-1.00,12.00,-3.00,0.00,
986.00,12.00,56.00,-48.00,0.00,0.00,0.00,0.00,9.00,-3.00,0.00,2.00,0.00,
987.00,13.00,135.00,46.00,1.00,1.00,3.00,3.00,23.00,2.00,-475.00,5.00,0.00,
988.00,14.00,134.00,9.00,0.00,0.00,0.00,0.00,61.00,-1.00,37.00,0.00,0.00,
989.00,14.00,36.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,-11.00,31.00,0.00,
990.00,14.00,125.00,-1.00,0.00,0.00,0.00,0.00,25.00,-1.00,-104.00,0.00,0.00,
991.00,9.00,0.00,-8.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.00,31.00,0.00,
992.00,14.00,186.00,6.00,0.00,-1.00,0.00,-3.00,12.00,-3.00,-80.00,0.00,0.00,
993.00,14.00,99.00,-48.00,0.00,0.00,0.00,0.00,-6.00,-2.00,-13.00,3.00,0.00,
994.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,31.00,0.00,
995.00,14.00,130.00,-20.00,4.00,4.00,3.00,3.00,-1.00,0.00,39.00,0.00,0.00,
996.00,16.00,47.00,15.00,0.00,0.00,0.00,0.00,1.00,0.00,-3.00,-31.00,0.00,
997.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
998.00,14.00,166.00,18.00,0.00,0.00,0.00,0.00,13.00,-2.00,342.00,2.00,0.00,
999.00,14.00,202.00,4.00,2.00,2.00,3.00,3.00,-14.00,0.00,-440.00,3.00,0.00,
1000.00,14.00,201.00,-3.00,1.00,-1.00,3.00,0.00,76.00,-3.00,7764.00,0.00,0.00,
1001.00,14.00,130.00,26.00,0.00,0.00,0.00,0.00,14.00,0.00,-4.00,0.00,0.00,
1002.00,12.00,168.00,25.00,0.00,-1.00,0.00,-3.00,51.00,0.00,-125.00,0.00,0.00,
1003.00,13.00,130.00,-14.00,0.00,0.00,0.00,0.00,-6.00,-2.00,-66.00,3.00,1.00,
1004.00,12.00,84.00,-36.00,0.00,-1.00,0.00,-3.00,-6.00,-4.00,10.00,0.00,0.00,
1005.00,14.00,98.00,19.00,0.00,0.00,0.00,0.00,18.00,0.00,-126.00,0.00,0.00,
1006.00,14.00,37.00,-15.00,0.00,0.00,0.00,0.00,6.00,0.00,-16.00,-88.00,1.00,
1007.00,13.00,109.00,-6.00,0.00,-1.00,0.00,-3.00,20.00,-1.00,0.00,4.00,0.00,
1008.00,14.00,173.00,6.00,0.00,-1.00,0.00,-3.00,76.00,0.00,-255.00,0.00,0.00,
1009.00,13.00,82.00,11.00,0.00,0.00,0.00,0.00,83.00,0.00,34.00,-4.00,0.00,
1010.00,14.00,0.00,-23.00,0.00,0.00,0.00,0.00,-2.00,0.00,993.00,-83.00,0.00,
1011.00,14.00,143.00,-1.00,0.00,0.00,0.00,0.00,-5.00,1.00,-25.00,-1.00,0.00,
1012.00,12.00,62.00,-4.00,0.00,0.00,0.00,0.00,24.00,0.00,0.00,-4.00,0.00,
1013.00,14.00,136.00,19.00,0.00,0.00,0.00,0.00,7.00,-2.00,220.00,17.00,0.00,
1014.00,14.00,200.00,3.00,2.00,2.00,3.00,3.00,35.00,3.00,583.00,4.00,0.00,
1015.00,14.00,162.00,-7.00,0.00,-1.00,0.00,-3.00,159.00,-2.00,208.00,0.00,0.00,
1016.00,14.00,61.00,8.00,0.00,0.00,0.00,0.00,-6.00,0.00,109.00,3.00,0.00,
1017.00,14.00,191.00,-5.00,1.00,-1.00,3.00,0.00,58.00,-2.00,-531.00,0.00,0.00,
1018.00,14.00,104.00,-27.00,2.00,1.00,3.00,0.00,51.00,-1.00,30.00,-1.00,0.00,
1019.00,13.00,33.00,-77.00,0.00,-1.00,0.00,-3.00,3.00,-1.00,472.00,15.00,0.00,
1020.00,7.00,180.00,8.00,0.00,-1.00,0.00,-3.00,35.00,-2.00,404.00,0.00,0.00,
1021.00,13.00,12.00,-73.00,0.00,0.00,0.00,0.00,-4.00,-1.00,0.00,18.00,1.00,
1022.00,13.00,31.00,-44.00,0.00,0.00,0.00,0.00,-2.00,0.00,-30.00,2.00,0.00,
1023.00,4.00,105.00,43.00,0.00,0.00,0.00,0.00,24.00,3.00,0.00,0.00,0.00,
1024.00,12.00,57.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,-11.00,-2.00,0.00,
1025.00,11.00,165.00,0.00,0.00,-2.00,0.00,-3.00,32.00,0.00,596.00,-2.00,0.00,
1026.00,13.00,104.00,-17.00,0.00,-2.00,0.00,-2.50,24.00,-1.00,-550.00,1.00,0.00,
1027.00,13.00,90.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,1.00,0.00,
1028.00,12.00,60.00,2.00,0.00,0.00,0.00,0.00,10.00,0.00,-17.00,0.00,0.00,
1029.00,14.00,123.00,9.00,5.00,3.00,3.00,0.00,71.00,0.00,109.00,0.00,0.00,
1030.00,14.00,48.00,-60.00,0.00,0.00,0.00,0.00,-4.00,-3.00,3.00,-126.00,0.00,
1031.00,11.00,84.00,-1.00,0.00,0.00,0.00,0.00,21.00,0.00,-248.00,0.00,0.00,
1032.00,13.00,132.00,0.00,2.00,2.00,3.00,3.00,43.00,0.00,-23.00,-1.00,0.00,
1033.00,14.00,169.00,13.00,3.00,3.00,2.33,2.33,58.00,2.00,-221.00,-1.00,0.00,
1034.00,14.00,131.00,46.00,1.00,1.00,3.00,3.00,55.00,2.00,-90.00,11.00,0.00,
1035.00,31.00,133.00,-3.00,3.00,3.00,3.00,3.00,42.00,0.00,429.00,3.00,0.00,
1036.00,33.00,150.00,-5.00,0.00,0.00,0.00,0.00,1.00,-5.00,0.00,0.00,0.00,
1037.00,33.00,190.00,19.00,0.00,-1.00,0.00,-2.00,5.00,-1.00,-1436.00,0.00,1.00,
1038.00,31.00,162.00,-3.00,0.00,0.00,0.00,0.00,63.00,0.00,-144.00,0.00,0.00,
1039.00,3.00,19.00,19.00,0.00,0.00,0.00,0.00,26.00,0.00,0.00,0.00,0.00,
1040.00,33.00,88.00,8.00,2.00,2.00,3.00,3.00,21.00,-1.00,-62.00,0.00,0.00,
1041.00,33.00,115.00,-35.00,0.00,0.00,0.00,0.00,-16.00,0.00,118.00,4.00,0.00,
1042.00,33.00,135.00,-5.00,0.00,0.00,0.00,0.00,0.00,0.00,-41.00,0.00,0.00,
1043.00,19.00,159.00,16.00,0.00,0.00,0.00,0.00,18.00,-1.00,1961.00,0.00,1.00,
1044.00,33.00,172.00,-10.00,0.00,-1.00,0.00,-3.00,-21.00,-4.00,-249.00,0.00,0.00,
1045.00,33.00,100.00,-10.00,0.00,0.00,0.00,0.00,-21.00,0.00,201.00,0.00,0.00,
1046.00,33.00,155.00,5.00,1.00,1.00,3.00,3.00,60.00,0.00,1494.00,0.00,0.00,
1047.00,33.00,25.00,25.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,31.00,0.00,
1048.00,29.00,139.00,-11.00,0.00,-1.00,0.00,-3.00,37.00,0.00,134.00,0.00,0.00,
1049.00,29.00,170.00,8.00,1.00,1.00,3.00,3.00,66.00,0.00,-543.00,-4.00,0.00,
1050.00,3.00,28.00,28.00,2.00,2.00,3.00,3.00,60.00,0.00,0.00,0.00,0.00,
1051.00,41.00,32.00,-12.00,1.00,1.00,3.00,3.00,8.00,0.00,0.00,-4.00,0.00,
1052.00,28.00,136.00,9.00,0.00,-1.00,0.00,-3.00,1.00,-1.00,-69.00,-4.00,0.00,
1053.00,33.00,33.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,134.00,31.00,0.00,
1054.00,33.00,141.00,46.00,0.00,-3.00,0.00,-2.67,10.00,2.00,41.00,0.00,0.00,
1055.00,32.00,23.00,0.00,0.00,0.00,0.00,0.00,-11.00,0.00,0.00,3.00,0.00,
1056.00,31.00,78.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,-9.00,0.00,
1057.00,31.00,215.00,40.00,0.00,0.00,0.00,0.00,3.00,2.00,-493.00,0.00,0.00,
1058.00,33.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,
1059.00,33.00,43.00,-41.00,1.00,-2.00,3.00,0.00,-2.00,-2.00,-71.00,-4.00,0.00,
1060.00,30.00,71.00,10.00,0.00,0.00,0.00,0.00,4.00,0.00,1.00,30.00,0.00,
1061.00,33.00,161.00,83.00,0.00,0.00,0.00,0.00,8.00,1.00,53.00,31.00,0.00,
1062.00,32.00,176.00,46.00,0.00,0.00,0.00,0.00,4.00,1.00,-230.00,4.00,0.00,
1063.00,33.00,18.00,-5.00,0.00,0.00,0.00,0.00,-4.00,0.00,39.00,-67.00,0.00,
1064.00,28.00,145.00,16.00,0.00,0.00,0.00,0.00,-1.00,0.00,-234.00,-1.00,0.00,
1065.00,33.00,206.00,2.00,0.00,0.00,0.00,0.00,110.00,-1.00,-211.00,0.00,0.00,
1066.00,29.00,162.00,-1.00,0.00,0.00,0.00,0.00,-8.00,-1.00,71.00,-1.00,0.00,
1067.00,16.00,130.00,57.00,0.00,0.00,0.00,0.00,10.00,2.00,178.00,-11.00,1.00,
1068.00,24.00,179.00,-1.00,0.00,0.00,0.00,0.00,-19.00,0.00,-337.00,0.00,0.00,
1069.00,29.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,1.00,
1070.00,29.00,225.00,18.00,1.00,1.00,3.00,3.00,14.00,3.00,172.00,0.00,0.00,
1071.00,28.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,0.00,
1072.00,32.00,139.00,42.00,2.00,2.00,3.00,3.00,52.00,1.00,62.00,3.00,0.00,
1073.00,33.00,132.00,-1.00,0.00,-3.00,0.00,-3.00,3.00,0.00,-559.00,4.00,0.00,
1074.00,33.00,120.00,40.00,0.00,0.00,0.00,0.00,4.00,0.00,544.00,31.00,0.00,
1075.00,29.00,68.00,-11.00,0.00,0.00,0.00,0.00,5.00,0.00,-27.00,18.00,0.00,
1076.00,33.00,105.00,-1.00,0.00,0.00,0.00,0.00,2.00,0.00,454.00,-14.00,0.00,
1077.00,33.00,185.00,1.00,0.00,0.00,0.00,0.00,23.00,4.00,555.00,-2.00,0.00,
1078.00,33.00,128.00,46.00,0.00,0.00,0.00,0.00,42.00,0.00,-615.00,13.00,0.00,
1079.00,33.00,89.00,-2.00,0.00,0.00,0.00,0.00,-3.00,0.00,0.00,3.00,0.00,
1080.00,33.00,75.00,-20.00,0.00,0.00,0.00,0.00,-11.00,0.00,-390.00,6.00,0.00,
1081.00,32.00,110.00,0.00,0.00,0.00,0.00,0.00,31.00,0.00,-40.00,2.00,0.00,
1082.00,32.00,128.00,-57.00,0.00,0.00,0.00,0.00,-7.00,-3.00,1247.00,1.00,0.00,
1083.00,33.00,193.00,65.00,0.00,0.00,0.00,0.00,86.00,4.00,114.00,-1.00,0.00,
1084.00,32.00,69.00,-1.00,0.00,0.00,0.00,0.00,-3.00,0.00,-17.00,1.00,0.00,
1085.00,32.00,110.00,2.00,0.00,0.00,0.00,0.00,12.00,0.00,375.00,5.00,0.00,
1086.00,32.00,69.00,-57.00,0.00,0.00,0.00,0.00,9.00,-2.00,1458.00,-2.00,0.00,
1087.00,32.00,115.00,-12.00,0.00,0.00,0.00,0.00,-27.00,1.00,-1157.00,0.00,0.00,
1088.00,30.00,154.00,13.00,1.00,1.00,3.00,3.00,-2.00,3.00,30.00,0.00,0.00,
1089.00,20.00,201.00,-2.00,0.00,-1.00,0.00,-3.00,76.00,0.00,22.00,0.00,0.00,
1090.00,32.00,101.00,-72.00,0.00,-1.00,0.00,-3.00,-15.00,-1.00,-30.00,5.00,0.00,
1091.00,32.00,9.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,-75.00,31.00,0.00,
1092.00,31.00,176.00,5.00,1.00,1.00,3.00,3.00,43.00,-2.00,-12.00,0.00,0.00,
1093.00,33.00,139.00,-7.00,0.00,0.00,0.00,0.00,47.00,-5.00,349.00,-1.00,0.00,
1094.00,33.00,169.00,36.00,4.00,3.00,3.00,0.00,29.00,1.00,-579.00,0.00,0.00,
1095.00,32.00,135.00,-37.00,0.00,0.00,0.00,0.00,-7.00,-2.00,-93.00,3.00,0.00,
1096.00,32.00,190.00,-37.00,5.00,1.00,3.00,0.00,34.00,-2.00,9565.00,0.00,0.00,
1097.00,32.00,93.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,-6.00,1.00,0.00,
1098.00,31.00,181.00,-1.00,0.00,0.00,0.00,0.00,0.00,-2.00,275.00,0.00,0.00,
1099.00,32.00,131.00,-1.00,0.00,0.00,0.00,0.00,122.00,0.00,56.00,0.00,0.00,
1100.00,32.00,69.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,-33.00,30.00,0.00,
1101.00,11.00,193.00,15.00,0.00,0.00,0.00,0.00,-12.00,2.00,-45.00,-3.00,0.00,
1102.00,31.00,201.00,-1.00,3.00,3.00,3.00,3.00,58.00,1.00,102.00,0.00,0.00,
1103.00,31.00,105.00,-12.00,0.00,0.00,0.00,0.00,-14.00,0.00,17.00,0.00,0.00,
1104.00,32.00,182.00,2.00,0.00,0.00,0.00,0.00,44.00,2.00,8053.00,-1.00,0.00,
1105.00,31.00,173.00,2.00,1.00,-1.00,3.00,0.00,3.00,2.00,-1483.00,0.00,0.00,
